Class Index,Title,Description,DescNamedEntityCount,TitleDescSimilarity,AvgTitleWordLength,TitleWordCount,TitleCharCount,DescAvgWordLength,DescWordCount,DescCharCount,TitleNegSentiment,TitleNeuSentiment,TitlePosSentiment,TitleCompoundSentiment,DescNegSentiment,DescNeuSentiment,DescPosSentiment,DescCompoundSentiment,UppercaseWordCount,TFIDFTopWords,ZeroShotScoreBusiness,ZeroShotScoreWorld,ZeroShotScoreSci/Tech,ZeroShotScoreSports
2,"Sutton Adds Haas, Cink to Ryder Cup Team", MILWAUKEE (Sports Network) - U.S. Ryder Cup captain Hal  Sutton finalized his team on Monday when he announced the  selections of Jay Haas and Stewart Cink as his captain's picks.,4,0.7230742,4.125,8,40,4.933333333,30,180,0,1,0,0,0,1,0,0,7,"['cink', 'haas', 'sutton', 'ryder', 'captain']",0.016056264,0.09018667,0.058809653,0.834947407
2,Haas and Cink Selected for Ryder Cup Team,Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.,6,0.71965647,4.25,8,41,4.12,25,127,0,1,0,0,0,1,0,0,6,"['cink', 'haas', 'cup', 'team', 'regain']",0.058130104,0.22344203293323517,0.13263268768787384,0.5857951641082764
2,Natalie Coughlin Wins 100M Backstroke (AP),"AP - American Natalie Coughlin won Olympic gold in the 100-meter backstroke Monday night. Coughlin, the only woman ever to swim under 1 minute in the event, finished first in 1 minute, 0.37 seconds. Kirsty Coventry of Zimbabwe, who swims at Auburn University in Alabama, earned the silver in 1:00.50. Laure Manaudou of France took bronze in 1:00.88.",18,0.81056607,6.166666667,6,42,5.034482759,58,349,0,0.575,0.425,0.5719,0,0.936,0.064,0.5719,7,"['coughlin', 'backstroke', '00', 'minute', 'in']",0.049889884889125824,0.1572391539812088,0.10420802235603333,0.6886629462242126
4,Oracle Overhauls Sales-Side Apps for CRM Suite (NewsFactor),"NewsFactor - Oracle (Nasdaq: ORCL) has revamped its sales-side CRM applications in version 11i.10 of its sales, marketing, partner relationship management and e-commerce application.",3,0.71451545,6.5,8,59,6.625,24,182,0,1,0,0,0,1,0,0,11,"['crm', 'sales', 'newsfactor', 'side', 'oracle']",0.36949965357780457,0.20960745215415955,0.37316077947616577,0.047732096165418625
1,UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP),"AFP - The United Nations launched an appeal here for 210 million dollars to help flood victims facing ""grave"" food shortages after two-thirds of Bangladesh was submerged, destroying crops and killing more than 700 people.",5,0.86379886,7.625,8,68,5.342857143,35,221,0,1,0,0,0.259,0.588,0.153,-0.7096,6,"['210', 'flood', 'bangladesh', 'appeal', 'submerged']",0.11017786711454391,0.5587162375450134,0.23116181790828705,0.09994407
4,Indian state rolls out wireless broadband,Government in South Indian state of Kerala sets up wireless kiosks as part of initiative to bridge digital divide.,2,0.48605216,6,6,41,5.052631579,19,114,0,1,0,0,0,1,0,0,1,"['indian', 'wireless', 'kiosks', 'state', 'divide']",0.14369162917137146,0.13666735589504242,0.6389036178588867,0.080737427
1,"Hurricane Survivors Wait for Water, Gas","PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help victims of Hurricane Charley and deliver water and other supplies to thousands of people left homeless...",7,0.38315055,5.666666667,6,39,5.628571429,35,231,0,1,0,0,0.059,0.789,0.153,0.5719,5,"['water', 'hurricane', 'gorda', 'punta', 'scattered']",0.14572200179100037,0.4322332739830017,0.3335050344467163,0.088539734
1,Jackson Squares Off With Prosecutor,"SANTA MARIA, Calif. - Fans of Michael Jackson erupted in cheers Monday as the pop star emerged from a double-decker tour bus and went into court for a showdown with the prosecutor who has pursued him for years on child molestation charges...",5,0.51604843,6.2,5,35,4.761904762,42,241,0,1,0,0,0.067,0.86,0.072,0.0516,5,"['prosecutor', 'jackson', 'decker', 'molestation', 'pursued']",0.10403943806886673,0.40774285793304443,0.28262773156166077,0.20558999478816986
2,Bobcats Trade Drobnjak to Hawks for Pick (AP),AP - The Charlotte Bobcats traded center Predrag Drobnjak to the Atlanta Hawks on Monday for a second round pick in the 2005 NBA draft.,7,0.85549927,4.75,8,45,4.44,25,135,0,1,0,0,0,1,0,0,7,"['bobcats', 'hawks', 'pick', 'charlotte', 'ap']",0.1567230075597763,0.12175767868757248,0.063560136,0.6579591631889343
1,"Suspect charged in abduction, sexual assault of 11-year-old girl (Canadian Press)","Canadian Press - LANGLEY, B.C. (CP) - Police have arrested a man in the kidnapping and sexual assault of an 11-year-old girl that frightened this suburban Vancouver community last week.",5,0.64810514,6.454545455,11,81,5.2,30,185,0.624,0.376,0,-0.891,0.29,0.71,0,-0.8689,3,"['sexual', 'girl', 'assault', 'canadian', 'press']",0.1316855251789093,0.31433603167533875,0.364020437,0.18995796144008636
4,China's Red Flag Linux to focus on enterprise,"Red Flag Software Co., the company behind China's leading Linux client distribution, plans to focus more on its server operating system and enterprise customers, the company's acting president said.",3,0.69362915,4.75,8,45,5.862068966,29,198,0,1,0,0,0,1,0,0,4,"['flag', 'enterprise', 'focus', 'linux', 'red']",0.451909602,0.24716868996620178,0.22858461737632751,0.072337113
4,AOL Properties Sign Girafa For Thumbnail Search Images,"AOL Properties Sign Girafa For Thumbnail Search Images\\Girafa.com Inc. announced today that the CompuServe, Netscape, AIM and ICQ properties of America Online, Inc., have signed an agreement with Girafa to use Girafa's thumbnail search images as an integrated part of their search results.\\Using Girafa's thumbnail search service, search users can ...",10,0.84519917,5.875,8,54,5.941176471,51,353,0,1,0,0,0,0.94,0.06,0.4939,10,"['thumbnail', 'search', 'properties', 'images', 'aol']",0.3871610164642334,0.2789604067802429,0.21097931265830994,0.12289926409721375
4,Cassini Spies Two Little Saturn Moons (AP),"AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.",5,0.78476954,5.142857143,7,42,5.421052632,19,121,0,1,0,0,0,1,0,0,8,"['moons', 'cassini', 'saturn', 'little', 'spies']",0.088017419,0.24881407618522644,0.5370945334434509,0.1260739415884018
1,On front line of AIDS in Russia,An industrial city northwest of Moscow struggles as AIDS hits a broader population.,1,0.6689485,3.571428571,7,31,5.461538462,13,83,0,1,0,0,0.185,0.815,0,-0.3612,6,"['aids', 'broader', 'northwest', 'population', 'struggles']",0.18966801464557648,0.13998976349830627,0.5081784129142761,0.16216377913951874
4,Nobel Laureate Decries Stem Cell Limits (AP),"AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts to develop treatments for a host of chronic, debilitating diseases.",5,0.70943594,5.428571429,7,44,5.615384615,39,257,0,1,0,0,0.049,0.876,0.075,0.25,8,"['laureate', 'limits', 'nobel', 'stem', 'cell']",0.044579305,0.41380229592323303,0.4603649973869324,0.081253394
2,Jury Can Hear of Kobe Accuser's Sex Life (AP),"AP - Prosecutors suffered another setback Monday in the Kobe Bryant sexual assault case, losing a last-ditch attempt to keep the NBA star's lawyers from telling jurors about the alleged victim's sex life.",4,0.57803047,4.111111111,9,45,5.212121212,33,204,0,1,0,0,0.255,0.745,0,-0.8625,9,"['kobe', 'sex', 'life', 'accuser', 'jurors']",0.08030241,0.3580080568790436,0.15315444767475128,0.4085351228713989
1,"North Korea Talks Still On, China Tells Downer (Reuters)","Reuters - China has said no date has been set for\working-level talks on the North Korean nuclear crisis and gave\no indication that the meeting has been canceled, Australian\Foreign Minister Alexander Downer said on Tuesday.",4,0.6550097,5.333333333,9,56,5.647058824,34,225,0,1,0,0,0.169,0.831,0,-0.743,9,"['downer', 'north', 'talks', 'china', 'indication']",0.1355879157781601,0.5039421916007996,0.30580031871795654,0.054669659584760666
2,Griffin to Anchor D-Line,"The Redskins expect huge things from 300-pound Cornelius Griffin, who was signed to aid the team's weakest unit - the defensive line.",3,0.2653934,5.25,4,24,5.090909091,22,133,0,1,0,0,0.134,0.729,0.138,-0.2263,4,"['griffin', 'line', 'anchor', 'weakest', 'pound']",0.21587729454040527,0.2665095329284668,0.18571288883686066,0.33190029859542847
1,Last American defector in North Korea agrees to tell story (AFP),"AFP - The last surviving American defector to communist North Korea wants to tell his story to put a human face on the Stalinist state which he believes is unfairly vilified abroad, British film-makers said.",4,0.6924259,4.909090909,11,64,4.942857143,35,207,0.212,0.657,0.131,-0.2732,0.08,0.859,0.061,-0.1779,7,"['tell', 'story', 'korea', 'north', 'stalinist']",0.13949084281921387,0.4716203212738037,0.27261579036712646,0.11627306044101715
1,Live: Olympics day four,Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.,5,0.31339383,5,4,23,4.470588235,17,92,0,1,0,0,0,0.796,0.204,0.6249,2,"['parry', 'four', 'day', 'stephen', 'richard']",0.014673272147774696,0.055070996,0.036893476,0.893362284
1,"Kerry Widens Lead in California, Poll Finds (Reuters)","Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a poll released on\Tuesday found.",6,0.6850234,5.75,8,53,5.740740741,27,181,0,1,0,0,0,0.939,0.061,0.128,7,"['poll', 'kerry', 'california', 'lead', 'percent']",0.1580570936203003,0.3519490957260132,0.3191165328025818,0.17087727785110474
2,Capacity Crowds at Beach Volleyball Rock the Joint," ATHENS (Reuters) - At the beach volleyball, the 2004  Olympics is a sell-out, foot-stomping success.",4,0.4254387,5.375,8,50,5.666666667,15,101,0,1,0,0,0,0.764,0.236,0.5719,6,"['volleyball', 'beach', 'crowds', 'capacity', 'foot']",0.013916577212512493,0.06927482,0.047285773,0.8695228695869446
3,"Dollar Near Recent Lows, Awaits ZEW/CPI", LONDON (Reuters) - The dollar held steady near this week's  four-week low against the euro on Tuesday with investors  awaiting a German investor confidence survey and U.S. consumer  inflation numbers to shed light on the direction.,7,0.55569124,5.666666667,6,39,5.361111111,36,232,0.254,0.563,0.183,-0.128,0.056,0.856,0.088,0.296,11,"['dollar', 'near', 'cpi', 'awaiting', 'week']",0.31589505076408386,0.4162658452987671,0.18828114867210388,0.079557918
3,Intel to delay product aimed for high-definition TVs,"SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.",4,0.6257492,5.625,8,52,5.125,48,293,0.247,0.753,0,-0.3182,0.039,0.961,0,-0.2023,3,"['definition', 'product', 'intel', 'high', 'displays']",0.4319339394569397,0.20600804686546326,0.2677466869354248,0.094311342
1,Venezuela vote keeps Chavez as president,CARACAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that drew noisy reactions yesterday from both sides in the streets. International observers certified the results as clean and accurate.,4,0.71175885,5.833333333,6,40,5.756756757,37,249,0,1,0,0,0.044,0.885,0.07,0.25,2,"['chavez', 'noisy', 'populist', 'firebrand', 'venezuelans']",0.16548961400985718,0.32988300919532776,0.3632645606994629,0.14136278629302979
1,Jailing of HK democrat in China 'politically motivated' (AFP),AFP - Hong Kong democrats accused China of jailing one of their members on trumped-up prostitution charges in a bid to disgrace a political movement Beijing has been feuding with for seven years.,5,0.7042031,5.888888889,9,61,4.939393939,33,195,0,0.727,0.273,0.4588,0.28,0.72,0,-0.8442,7,"['prostitution', 'disgrace', 'feuding', 'trumped', 'china']",0.07724832,0.5787773728370667,0.2596588432788849,0.084315427
3,Kmart Swings to Profit in 2Q; Stock Surges (AP),AP - Shares of Kmart Holding Corp. surged 17 percent Monday after the discount retailer reported a profit for the second quarter and said chairman and majority owner Edward Lampert is now free to invest the company's  #36;2.6 billion in surplus cash.,7,0.66099167,4.333333333,9,47,4.952380952,42,250,0,0.734,0.266,0.4404,0,0.815,0.185,0.8126,8,"['kmart', 'lampert', 'profit', 'surplus', 'swings']",0.49245649576187134,0.20872877538204193,0.21202677488327026,0.086788036
1,Fischer's Fiancee: Marriage Plans Genuine (AP),"AP - Former chess champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.",6,0.68081117,6.833333333,6,46,5.175,40,246,0,1,0,0,0.041,0.561,0.398,0.959,7,"['fiancee', 'fischer', 'japanese', 'him', 'sympathy']",0.12284660339355469,0.48728835582733154,0.19033457338809967,0.19953042268753052
1,U.S. Misses Cut in Olympic 100 Free,"ATHENS, Greece - Top American sprinters Jason Lezak and Ian Crocker missed the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a stunning blow for a country that had always done well in the event.    Pieter van den Hoogenband of the Netherlands and Australian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...",15,0.61318827,4.142857143,7,35,5.138461538,65,401,0.354,0.354,0.292,0.0772,0.06,0.723,0.217,0.8519,6,"['thorpe', 'freestyle', 'ian', '100', 'olympic']",0.031839259,0.1731480360031128,0.10823822021484375,0.6867745518684387
4,Consumers Would Pay In Phone Proposal,"A proposal backed by a coalition of telephone carriers would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would allow the regional companies to make up some of the difference by raising monthly phone bills for millions of consumers. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",6,0.62879723,5.333333333,6,37,6.740740741,54,417,0.219,0.781,0,-0.1027,0.029,0.908,0.063,0.2144,6,"['lt', 'gt', 'phone', 'regional', 'proposal']",0.5061513185501099,0.2345731258392334,0.15791793167591095,0.10135766863822937
1,U.S. Brokers Cease-fire in Western Afghanistan," KABUL (Reuters) - The United States has brokered a  cease-fire between a renegade Afghan militia leader and the  embattled governor of the western province of Herat,  Washington's envoy to Kabul said Tuesday.",8,0.7718815,6.833333333,6,46,5.4375,32,209,0,1,0,0,0,0.909,0.091,0.4215,6,"['cease', 'kabul', 'western', 'fire', 'renegade']",0.098157451,0.49292078614234924,0.2994009256362915,0.10952083021402359
3,Sneaky Credit Card Tactics,Keep an eye on your credit card issuers -- they may be about to raise your rates.,0,0.3729315,5.75,4,26,3.823529412,17,81,0.292,0.308,0.4,0.1779,0,0.86,0.14,0.3818,4,"['credit', 'card', 'your', 'tactics', 'eye']",0.31231486797332764,0.368047297,0.2067510038614273,0.11288680136203766
4,Intel Delays Launch of Projection TV Chip,"In another product postponement, semiconductor giant Intel Corp. said it won't be offering a chip for projection TVs by the end of 2004 as it had announced earlier this year.",3,0.679239,5,7,41,4.833333333,30,174,0,1,0,0,0,1,0,0,7,"['projection', 'chip', 'intel', 'postponement', 'tvs']",0.3409769833087921,0.25724077224731445,0.35581767559051514,0.045964568853378296
3,Fund pessimism grows,"NEW YORK (CNN/Money) - Money managers are growing more pessimistic about the economy, corporate profits and US stock market returns, according to a monthly survey by Merrill Lynch released Tuesday. ",6,0.57362735,6,3,20,5.6,30,198,0.556,0.444,0,-0.3612,0.086,0.772,0.142,0.204,1,"['money', 'pessimism', 'pessimistic', 'merrill', 'lynch']",0.5261882543563843,0.2758876085281372,0.13605321943759918,0.06187088
